Country;id;Year;Emission
Latvia;LVA;2009;12,232
Latvia;LVA;2010;13,337
Latvia;LVA;2011;12,720
Latvia;LVA;2012;12,570
Latvia;LVA;2013;12,644
Latvia;LVA;2014;12,686
Lebanon;LBN;1990;7,439
Lebanon;LBN;1991;8,947
Lebanon;LBN;1992;9,259
Lebanon;LBN;1993;13,282
Lebanon;LBN;1994;14,485
Lebanon;LBN;1995;16,361
Lebanon;LBN;1996;17,004
Lebanon;LBN;1997;18,667
Lebanon;LBN;1998;18,764
Lebanon;LBN;1999;19,372
Lebanon;LBN;2000;17,898
Lebanon;LBN;2001;19,167
Lebanon;LBN;2002;19,084
Lebanon;LBN;2003;19,579
Lebanon;LBN;2004;20,016
Lebanon;LBN;2005;19,374
Lebanon;LBN;2006;18,023
Lebanon;LBN;2007;16,771
Lebanon;LBN;2008;20,787
Lebanon;LBN;2009;24,702
Lebanon;LBN;2010;23,869
Lebanon;LBN;2011;24,487
Lebanon;LBN;2012;26,988
Lebanon;LBN;2013;26,944
Lebanon;LBN;2014;28,595
Lesotho;LSO;1990;3,155
Lesotho;LSO;1991;3,220
Lesotho;LSO;1992;3,430
Lesotho;LSO;1993;3,461
Lesotho;LSO;1994;3,479
Lesotho;LSO;1995;3,459
Lesotho;LSO;1996;3,425
Lesotho;LSO;1997;3,412
Lesotho;LSO;1998;3,358
Lesotho;LSO;1999;3,856
Lesotho;LSO;2000;3,812
Lesotho;LSO;2001;3,970
Lesotho;LSO;2002;3,653
Lesotho;LSO;2003;3,870
Lesotho;LSO;2004;3,720
Lesotho;LSO;2005;3,992
Lesotho;LSO;2006;3,851
Lesotho;LSO;2007;4,062
Lesotho;LSO;2008;3,936
Lesotho;LSO;2009;4,041
Lesotho;LSO;2010;4,177
Lesotho;LSO;2011;4,116
Lesotho;LSO;2012;4,209
Lesotho;LSO;2013;4,338
Lesotho;LSO;2014;4,358
Liberia;LBR;1990;1,186
Liberia;LBR;1991;0,949
Liberia;LBR;1992;0,948
Liberia;LBR;1993;0,947
Liberia;LBR;1994;0,929
Liberia;LBR;1995;0,939
Liberia;LBR;1996;0,979
Liberia;LBR;1997;1,036
Liberia;LBR;1998;1,093
Liberia;LBR;1999;1,125
Liberia;LBR;2000;1,174
Liberia;LBR;2001;1,254
Liberia;LBR;2002;1,261
Liberia;LBR;2003;1,312
Liberia;LBR;2004;1,425
Liberia;LBR;2005;1,555
Liberia;LBR;2006;1,623
Liberia;LBR;2007;1,601
Liberia;LBR;2008;1,558
Liberia;LBR;2009;1,579
Liberia;LBR;2010;1,903
Liberia;LBR;2011;2,038
Liberia;LBR;2012;2,200
Liberia;LBR;2013;2,152
Liberia;LBR;2014;2,150
Libya;LBY;1990;93,903
Libya;LBY;1991;91,264
Libya;LBY;1992;88,308
Libya;LBY;1993;89,014
Libya;LBY;1994;94,335
Libya;LBY;1995;96,141
Libya;LBY;1996;98,420
Libya;LBY;1997;98,114
Libya;LBY;1998;99,596
Libya;LBY;1999;98,087
Libya;LBY;2000;99,962
Libya;LBY;2001;103,769
Libya;LBY;2002;108,572
Libya;LBY;2003;111,373
Libya;LBY;2004;115,080
Libya;LBY;2005;121,138
Libya;LBY;2006;123,405
Libya;LBY;2007;122,680
Libya;LBY;2008;129,749
Libya;LBY;2009;134,232
Libya;LBY;2010;139,580
Libya;LBY;2011;119,121
Libya;LBY;2012;131,880
Libya;LBY;2013;133,011
Libya;LBY;2014;133,675
Liechtenstein;LIE;1990;
Liechtenstein;LIE;1991;
Liechtenstein;LIE;1992;
Liechtenstein;LIE;1993;
Liechtenstein;LIE;1994;
Liechtenstein;LIE;1995;
Liechtenstein;LIE;1996;
Liechtenstein;LIE;1997;
Liechtenstein;LIE;1998;
Liechtenstein;LIE;1999;
Liechtenstein;LIE;2000;
Liechtenstein;LIE;2001;
Liechtenstein;LIE;2002;
Liechtenstein;LIE;2003;
Liechtenstein;LIE;2004;
Liechtenstein;LIE;2005;
Liechtenstein;LIE;2006;
Liechtenstein;LIE;2007;0,091
Liechtenstein;LIE;2008;0,091
Liechtenstein;LIE;2009;0,081
Liechtenstein;LIE;2010;0,084
Liechtenstein;LIE;2011;0,077
Liechtenstein;LIE;2012;0,077
Liechtenstein;LIE;2013;0,081
Liechtenstein;LIE;2014;0,074
Lithuania;LTU;1990;45,319
Lithuania;LTU;1991;46,842
Lithuania;LTU;1992;31,634
Lithuania;LTU;1993;25,742
Lithuania;LTU;1994;23,738
Lithuania;LTU;1995;22,019
Lithuania;LTU;1996;22,835
Lithuania;LTU;1997;22,676
Lithuania;LTU;1998;23,591
Lithuania;LTU;1999;21,097
Lithuania;LTU;2000;19,443
Lithuania;LTU;2001;19,870
Lithuania;LTU;2002;19,671
Lithuania;LTU;2003;20,097
Lithuania;LTU;2004;21,177
Lithuania;LTU;2005;21,754
Lithuania;LTU;2006;21,866
Lithuania;LTU;2007;21,649
Lithuania;LTU;2008;21,362
Lithuania;LTU;2009;19,732
Lithuania;LTU;2010;20,762
Lithuania;LTU;2011;19,701
Lithuania;LTU;2012;19,879
Lithuania;LTU;2013;19,324
Lithuania;LTU;2014;19,035
Luxembourg;LUX;1990;11,866
Luxembourg;LUX;1991;12,397
Luxembourg;LUX;1992;12,030
Luxembourg;LUX;1993;12,394
Luxembourg;LUX;1994;11,507
Luxembourg;LUX;1995;9,423
Luxembourg;LUX;1996;9,493
Luxembourg;LUX;1997;8,999
Luxembourg;LUX;1998;8,332
Luxembourg;LUX;1999;8,716
Luxembourg;LUX;2000;9,217
Luxembourg;LUX;2001;9,847
Luxembourg;LUX;2002;10,684
Luxembourg;LUX;2003;11,070
Luxembourg;LUX;2004;12,530
Luxembourg;LUX;2005;12,758
Luxembourg;LUX;2006;12,631
Luxembourg;LUX;2007;12,127
Luxembourg;LUX;2008;12,068
Luxembourg;LUX;2009;11,474
Luxembourg;LUX;2010;12,100
Luxembourg;LUX;2011;12,076
Luxembourg;LUX;2012;11,810
Luxembourg;LUX;2013;11,181
Luxembourg;LUX;2014;10,811
Macedonia, FYR;MKD;1990;12,405
Macedonia, FYR;MKD;1991;12,046
Macedonia, FYR;MKD;1992;11,422
Macedonia, FYR;MKD;1993;11,730
Macedonia, FYR;MKD;1994;11,670
Macedonia, FYR;MKD;1995;11,580
Macedonia, FYR;MKD;1996;13,168
Macedonia, FYR;MKD;1997;12,034
Macedonia, FYR;MKD;1998;12,819
Macedonia, FYR;MKD;1999;12,002
Macedonia, FYR;MKD;2000;11,705
Macedonia, FYR;MKD;2001;11,840
Macedonia, FYR;MKD;2002;11,306
Macedonia, FYR;MKD;2003;12,155
Macedonia, FYR;MKD;2004;11,994
Macedonia, FYR;MKD;2005;12,425
Macedonia, FYR;MKD;2006;12,558
Macedonia, FYR;MKD;2007;13,090
Macedonia, FYR;MKD;2008;12,938
Macedonia, FYR;MKD;2009;12,367
Macedonia, FYR;MKD;2010;12,289
Macedonia, FYR;MKD;2011;13,313
Macedonia, FYR;MKD;2012;12,841
Macedonia, FYR;MKD;2013;12,065
Macedonia, FYR;MKD;2014;11,716
Madagascar;MDG;1990;23,111
Madagascar;MDG;1991;23,190
Madagascar;MDG;1992;23,399
Madagascar;MDG;1993;23,751
Madagascar;MDG;1994;23,735
Madagascar;MDG;1995;23,896
Madagascar;MDG;1996;24,184
Madagascar;MDG;1997;24,230
Madagascar;MDG;1998;24,980
Madagascar;MDG;1999;24,763
Madagascar;MDG;2000;24,167
Madagascar;MDG;2001;22,868
Madagascar;MDG;2002;20,718
Madagascar;MDG;2003;23,295
Madagascar;MDG;2004;21,771
Madagascar;MDG;2005;24,992
Madagascar;MDG;2006;23,982
Madagascar;MDG;2007;25,234
Madagascar;MDG;2008;24,459
Madagascar;MDG;2009;25,909
Madagascar;MDG;2010;26,185
Madagascar;MDG;2011;26,252
Madagascar;MDG;2012;26,898
Madagascar;MDG;2013;26,483
Madagascar;MDG;2014;26,816
Malawi;MWI;1990;9,123
Malawi;MWI;1991;8,744
Malawi;MWI;1992;8,198
Malawi;MWI;1993;7,792
Malawi;MWI;1994;6,855
Malawi;MWI;1995;6,518
Malawi;MWI;1996;6,584
Malawi;MWI;1997;6,564
Malawi;MWI;1998;6,629
Malawi;MWI;1999;6,525
Malawi;MWI;2000;6,537
Malawi;MWI;2001;6,324
Malawi;MWI;2002;6,546
Malawi;MWI;2003;6,874
Malawi;MWI;2004;6,850
Malawi;MWI;2005;6,840
Malawi;MWI;2006;7,153
Malawi;MWI;2007;7,497
Malawi;MWI;2008;8,091
Malawi;MWI;2009;8,054
Malawi;MWI;2010;8,891
Malawi;MWI;2011;9,077
Malawi;MWI;2012;9,548
Malawi;MWI;2013;10,071
Malawi;MWI;2014;10,197
Malaysia;MYS;1990;103,214
Malaysia;MYS;1991;112,417
Malaysia;MYS;1992;120,108
Malaysia;MYS;1993;123,885
Malaysia;MYS;1994;131,004
Malaysia;MYS;1995;139,221
Malaysia;MYS;1996;152,759
Malaysia;MYS;1997;161,496
Malaysia;MYS;1998;162,846
Malaysia;MYS;1999;172,451
Malaysia;MYS;2000;183,390
Malaysia;MYS;2001;191,259
Malaysia;MYS;2002;202,382
Malaysia;MYS;2003;212,033
Malaysia;MYS;2004;227,325
Malaysia;MYS;2005;239,310
Malaysia;MYS;2006;246,029
Malaysia;MYS;2007;264,476
Malaysia;MYS;2008;279,229
Malaysia;MYS;2009;261,025
Malaysia;MYS;2010;279,358
Malaysia;MYS;2011;280,652
Malaysia;MYS;2012;285,839
Malaysia;MYS;2013;303,152
Malaysia;MYS;2014;316,902
Maldives;MDV;1990;0,216
Maldives;MDV;1991;0,200
Maldives;MDV;1992;0,279
Maldives;MDV;1993;0,247
Maldives;MDV;1994;0,249
Maldives;MDV;1995;0,302
Maldives;MDV;1996;0,344
Maldives;MDV;1997;0,386
Maldives;MDV;1998;0,359
Maldives;MDV;1999;0,482
Maldives;MDV;2000;0,513
Maldives;MDV;2001;0,525
Maldives;MDV;2002;0,659
Maldives;MDV;2003;0,573
Maldives;MDV;2004;0,736
Maldives;MDV;2005;0,671
Maldives;MDV;2006;0,832
Maldives;MDV;2007;0,858
Maldives;MDV;2008;0,921
Maldives;MDV;2009;0,965
Maldives;MDV;2010;1,019
Maldives;MDV;2011;1,071
Maldives;MDV;2012;1,197
Maldives;MDV;2013;1,180
Maldives;MDV;2014;1,423
Mali;MLI;1990;15,343
Mali;MLI;1991;15,298
Mali;MLI;1992;15,335
Mali;MLI;1993;15,528
Mali;MLI;1994;15,745
Mali;MLI;1995;16,046
Mali;MLI;1996;15,842
Mali;MLI;1997;16,080
Mali;MLI;1998;17,207
Mali;MLI;1999;18,453
Mali;MLI;2000;18,912
Mali;MLI;2001;20,759
Mali;MLI;2002;19,864
Mali;MLI;2003;20,331
Mali;MLI;2004;24,025
Mali;MLI;2005;22,964
Mali;MLI;2006;23,850
Mali;MLI;2007;24,545
Mali;MLI;2008;26,601
Mali;MLI;2009;25,954
Mali;MLI;2010;27,421
Mali;MLI;2011;28,486
Mali;MLI;2012;28,529
Mali;MLI;2013;29,198
Mali;MLI;2014;31,534
Malta;MLT;1990;2,547
Malta;MLT;1991;2,460
Malta;MLT;1992;2,434
Malta;MLT;1993;3,082
Malta;MLT;1994;2,790
Malta;MLT;1995;2,664
Malta;MLT;1996;2,616
Malta;MLT;1997;2,784
Malta;MLT;1998;2,694
Malta;MLT;1999;2,746
Malta;MLT;2000;2,477
Malta;MLT;2001;2,856
Malta;MLT;2002;2,705
Malta;MLT;2003;3,015
Malta;MLT;2004;3,020
Malta;MLT;2005;3,164
Malta;MLT;2006;3,058
Malta;MLT;2007;3,237
Malta;MLT;2008;3,090
Malta;MLT;2009;2,991
Malta;MLT;2010;3,111
Malta;MLT;2011;3,120
Malta;MLT;2012;3,280
Malta;MLT;2013;2,978
Malta;MLT;2014;2,968
Marshall Islands;MHL;1990;
Marshall Islands;MHL;1991;
Marshall Islands;MHL;1992;0,078
Marshall Islands;MHL;1993;0,086
Marshall Islands;MHL;1994;0,090
Marshall Islands;MHL;1995;0,090
Marshall Islands;MHL;1996;0,091
Marshall Islands;MHL;1997;0,091
Marshall Islands;MHL;1998;0,095
Marshall Islands;MHL;1999;0,092
Marshall Islands;MHL;2000;0,104
Marshall Islands;MHL;2001;0,108
Marshall Islands;MHL;2002;0,112
Marshall Islands;MHL;2003;0,113
Marshall Islands;MHL;2004;0,117
Marshall Islands;MHL;2005;0,114
Marshall Islands;MHL;2006;0,122
Marshall Islands;MHL;2007;0,130
Marshall Islands;MHL;2008;0,131
Marshall Islands;MHL;2009;0,135
Marshall Islands;MHL;2010;0,136
Marshall Islands;MHL;2011;0,137
Marshall Islands;MHL;2012;0,138
Marshall Islands;MHL;2013;0,139
Marshall Islands;MHL;2014;0,139
Mauritania;MRT;1990;6,258
Mauritania;MRT;1991;6,459
Mauritania;MRT;1992;6,341
Mauritania;MRT;1993;6,504
Mauritania;MRT;1994;6,554
Mauritania;MRT;1995;6,510
Mauritania;MRT;1996;6,923
Mauritania;MRT;1997;7,164
Mauritania;MRT;1998;7,483
Mauritania;MRT;1999;7,913
Mauritania;MRT;2000;8,301
Mauritania;MRT;2001;8,532
Mauritania;MRT;2002;8,506
Mauritania;MRT;2003;8,664
Mauritania;MRT;2004;9,104
Mauritania;MRT;2005;9,207
Mauritania;MRT;2006;9,239
Mauritania;MRT;2007;9,576
Mauritania;MRT;2008;9,090
Mauritania;MRT;2009;9,943
Mauritania;MRT;2010;10,482
Mauritania;MRT;2011;10,459
Mauritania;MRT;2012;10,918
Mauritania;MRT;2013;11,213
Mauritania;MRT;2014;11,203
Mauritius;MUS;1990;2,132
Mauritius;MUS;1991;2,229
Mauritius;MUS;1992;2,313
Mauritius;MUS;1993;2,468
Mauritius;MUS;1994;2,532
Mauritius;MUS;1995;2,588
Mauritius;MUS;1996;2,742
Mauritius;MUS;1997;2,830
Mauritius;MUS;1998;3,091
Mauritius;MUS;1999;3,604
Mauritius;MUS;2000;3,924
Mauritius;MUS;2001;4,033
Mauritius;MUS;2002;4,121
Mauritius;MUS;2003;4,282
Mauritius;MUS;2004;4,321
Mauritius;MUS;2005;4,529
Mauritius;MUS;2006;4,899
Mauritius;MUS;2007;5,036
Mauritius;MUS;2008;5,146
Mauritius;MUS;2009;5,132
Mauritius;MUS;2010;5,402
Mauritius;MUS;2011;5,430
Mauritius;MUS;2012;5,561
Mauritius;MUS;2013;5,670
Mauritius;MUS;2014;5,843
Mexico;MEX;1990;426,655
Mexico;MEX;1991;447,054
Mexico;MEX;1992;453,384
Mexico;MEX;1993;468,253
Mexico;MEX;1994;496,988
Mexico;MEX;1995;479,775
Mexico;MEX;1996;502,826
Mexico;MEX;1997;532,902
Mexico;MEX;1998;562,566
Mexico;MEX;1999;552,931
Mexico;MEX;2000;583,638
Mexico;MEX;2001;592,595
Mexico;MEX;2002;606,818
Mexico;MEX;2003;634,442
Mexico;MEX;2004;651,092
Mexico;MEX;2005;681,592
Mexico;MEX;2006;699,747
Mexico;MEX;2007;713,767
Mexico;MEX;2008;728,871
Mexico;MEX;2009;716,500
Mexico;MEX;2010;725,737
Mexico;MEX;2011;742,145
Mexico;MEX;2012;741,115
Mexico;MEX;2013;733,010
Mexico;MEX;2014;721,654
Micronesia;FSM;1990;
Micronesia;FSM;1991;
Micronesia;FSM;1992;0,108
Micronesia;FSM;1993;0,108
Micronesia;FSM;1994;0,111
Micronesia;FSM;1995;0,161
Micronesia;FSM;1996;0,162
Micronesia;FSM;1997;0,165
Micronesia;FSM;1998;0,172
Micronesia;FSM;1999;0,165
Micronesia;FSM;2000;0,180
Micronesia;FSM;2001;0,225
Micronesia;FSM;2002;0,199
Micronesia;FSM;2003;0,200
Micronesia;FSM;2004;0,200
Micronesia;FSM;2005;0,178
Micronesia;FSM;2006;0,178
Micronesia;FSM;2007;0,197
Micronesia;FSM;2008;0,176
Micronesia;FSM;2009;0,220
Micronesia;FSM;2010;0,173
Micronesia;FSM;2011;0,181
Micronesia;FSM;2012;0,196
Micronesia;FSM;2013;0,205
Micronesia;FSM;2014;0,180
Moldova;MDA;1990;38,277
Moldova;MDA;1991;32,087
Moldova;MDA;1992;26,742
Moldova;MDA;1993;23,487
Moldova;MDA;1994;19,950
Moldova;MDA;1995;17,867
Moldova;MDA;1996;15,850
Moldova;MDA;1997;14,524
Moldova;MDA;1998;13,190
Moldova;MDA;1999;11,600
Moldova;MDA;2000;10,927
Moldova;MDA;2001;11,270
Moldova;MDA;2002;11,399
Moldova;MDA;2003;11,877
Moldova;MDA;2004;11,920
Moldova;MDA;2005;12,104
Moldova;MDA;2006;11,989
Moldova;MDA;2007;11,817
Moldova;MDA;2008;11,685
Moldova;MDA;2009;11,525
Moldova;MDA;2010;12,337
Moldova;MDA;2011;12,443
Moldova;MDA;2012;12,292
Moldova;MDA;2013;11,486
Moldova;MDA;2014;12,283
Mongolia;MNG;1990;27,987
Mongolia;MNG;1991;30,146
Mongolia;MNG;1992;28,025
Mongolia;MNG;1993;26,854
Mongolia;MNG;1994;25,093
Mongolia;MNG;1995;25,919
Mongolia;MNG;1996;25,113
Mongolia;MNG;1997;25,850
Mongolia;MNG;1998;26,199
Mongolia;MNG;1999;26,798
Mongolia;MNG;2000;27,526
Mongolia;MNG;2001;25,207
Mongolia;MNG;2002;23,609
Mongolia;MNG;2003;23,291
Mongolia;MNG;2004;23,148
Mongolia;MNG;2005;25,589
Mongolia;MNG;2006;28,468
Mongolia;MNG;2007;30,748
Mongolia;MNG;2008;31,117
Mongolia;MNG;2009;31,992
Mongolia;MNG;2010;29,588
Mongolia;MNG;2011;32,856
Mongolia;MNG;2012;36,337
Mongolia;MNG;2013;38,626
Mongolia;MNG;2014;40,863
Montenegro;MNE;1990;
Montenegro;MNE;1991;
Montenegro;MNE;1992;
Montenegro;MNE;1993;
Montenegro;MNE;1994;
Montenegro;MNE;1995;
Montenegro;MNE;1996;
Montenegro;MNE;1997;
Montenegro;MNE;1998;
Montenegro;MNE;1999;
Montenegro;MNE;2000;
Montenegro;MNE;2001;
Montenegro;MNE;2002;
Montenegro;MNE;2003;
Montenegro;MNE;2004;
Montenegro;MNE;2005;3,803
Montenegro;MNE;2006;3,968
Montenegro;MNE;2007;3,665
Montenegro;MNE;2008;4,114
Montenegro;MNE;2009;2,974
Montenegro;MNE;2010;3,624
Montenegro;MNE;2011;3,626
Montenegro;MNE;2012;3,442
Montenegro;MNE;2013;3,388
Montenegro;MNE;2014;3,371
Morocco;MAR;1990;38,110
Morocco;MAR;1991;39,625
Morocco;MAR;1992;40,962
Morocco;MAR;1993;40,721
Morocco;MAR;1994;43,586
Morocco;MAR;1995;44,331
Morocco;MAR;1996;45,047
Morocco;MAR;1997;46,744
Morocco;MAR;1998;47,617
Morocco;MAR;1999;49,696
Morocco;MAR;2000;50,709
Morocco;MAR;2001;54,467
Morocco;MAR;2002;56,063
Morocco;MAR;2003;56,098
Morocco;MAR;2004;60,111
Morocco;MAR;2005;63,184
Morocco;MAR;2006;65,220
Morocco;MAR;2007;66,133
Morocco;MAR;2008;68,777
Morocco;MAR;2009;68,928
Morocco;MAR;2010;72,291
Morocco;MAR;2011;77,335
Morocco;MAR;2012;79,586
Morocco;MAR;2013;79,866
Morocco;MAR;2014;81,691
Mozambique;MOZ;1990;18,244
Mozambique;MOZ;1991;18,188
Mozambique;MOZ;1992;18,479
Mozambique;MOZ;1993;18,842
Mozambique;MOZ;1994;18,766
Mozambique;MOZ;1995;19,339
Mozambique;MOZ;1996;19,411
Mozambique;MOZ;1997;18,202
Mozambique;MOZ;1998;20,158
Mozambique;MOZ;1999;19,409
Mozambique;MOZ;2000;18,535
Mozambique;MOZ;2001;20,183
Mozambique;MOZ;2002;19,000
Mozambique;MOZ;2003;22,551
Mozambique;MOZ;2004;21,573
Mozambique;MOZ;2005;22,872
Mozambique;MOZ;2006;21,755
Mozambique;MOZ;2007;23,599
Mozambique;MOZ;2008;25,259
Mozambique;MOZ;2009;24,152
Mozambique;MOZ;2010;26,512
Mozambique;MOZ;2011;24,837
Mozambique;MOZ;2012;25,530
Mozambique;MOZ;2013;27,463
Mozambique;MOZ;2014;28,427
Myanmar;MMR;1990;55,671
Myanmar;MMR;1991;55,342
Myanmar;MMR;1992;57,699
Myanmar;MMR;1993;60,215
Myanmar;MMR;1994;62,696
Myanmar;MMR;1995;65,672
Myanmar;MMR;1996;66,218
Myanmar;MMR;1997;65,431
Myanmar;MMR;1998;67,145
Myanmar;MMR;1999;71,913
Myanmar;MMR;2000;73,849
Myanmar;MMR;2001;73,851
Myanmar;MMR;2002;74,981
Myanmar;MMR;2003;79,968
Myanmar;MMR;2004;81,790
Myanmar;MMR;2005;86,211
Myanmar;MMR;2006;88,959
Myanmar;MMR;2007;91,085
Myanmar;MMR;2008;89,423
Myanmar;MMR;2009;90,196
Myanmar;MMR;2010;92,447
Myanmar;MMR;2011;92,786
Myanmar;MMR;2012;95,416
Myanmar;MMR;2013;99,009
Myanmar;MMR;2014;107,382
Namibia;NAM;1990;7,318
Namibia;NAM;1991;8,639
Namibia;NAM;1992;8,600
Namibia;NAM;1993;8,613
Namibia;NAM;1994;8,834
Namibia;NAM;1995;8,956
Namibia;NAM;1996;8,942
Namibia;NAM;1997;8,817
Namibia;NAM;1998;9,472
Namibia;NAM;1999;9,394
Namibia;NAM;2000;10,078
Namibia;NAM;2001;9,918
Namibia;NAM;2002;8,921
Namibia;NAM;2003;8,910
Namibia;NAM;2004;9,334
Namibia;NAM;2005;10,254
Namibia;NAM;2006;11,252
Namibia;NAM;2007;10,366
Namibia;NAM;2008;9,892
Namibia;NAM;2009;11,742
Namibia;NAM;2010;11,314
Namibia;NAM;2011;14,425
Namibia;NAM;2012;14,920
Namibia;NAM;2013;11,282
Namibia;NAM;2014;10,710
Nauru;NRU;1990;0,128
Nauru;NRU;1991;0,128
Nauru;NRU;1992;0,125
Nauru;NRU;1993;0,117
Nauru;NRU;1994;0,114
Nauru;NRU;1995;0,110
Nauru;NRU;1996;0,107
Nauru;NRU;1997;0,107
Nauru;NRU;1998;0,103
Nauru;NRU;1999;0,096
Nauru;NRU;2000;0,089
Nauru;NRU;2001;0,085
Nauru;NRU;2002;0,081
Nauru;NRU;2003;0,071
Nauru;NRU;2004;0,071
Nauru;NRU;2005;0,067
Nauru;NRU;2006;0,049
Nauru;NRU;2007;0,049
Nauru;NRU;2008;0,049
Nauru;NRU;2009;0,046
Nauru;NRU;2010;0,049
Nauru;NRU;2011;0,046
Nauru;NRU;2012;0,046
Nauru;NRU;2013;0,050
Nauru;NRU;2014;0,054
Nepal;NPL;1990;20,154
Nepal;NPL;1991;20,633
Nepal;NPL;1992;20,626
Nepal;NPL;1993;21,562
Nepal;NPL;1994;22,468
Nepal;NPL;1995;23,665
Nepal;NPL;1996;24,367
Nepal;NPL;1997;25,133
Nepal;NPL;1998;25,854
Nepal;NPL;1999;27,078
Nepal;NPL;2000;27,624
Nepal;NPL;2001;27,987
Nepal;NPL;2002;27,449
Nepal;NPL;2003;27,926
Nepal;NPL;2004;28,117
Nepal;NPL;2005;28,762
Nepal;NPL;2006;28,625
Nepal;NPL;2007;28,907
Nepal;NPL;2008;29,938
Nepal;NPL;2009;31,686
Nepal;NPL;2010;32,855
Nepal;NPL;2011;34,205
Nepal;NPL;2012;35,752
Nepal;NPL;2013;36,027
Nepal;NPL;2014;37,521
Netherlands;NLD;1990;197,242
Netherlands;NLD;1991;204,673
Netherlands;NLD;1992;203,326
Netherlands;NLD;1993;208,099
Netherlands;NLD;1994;208,189
Netherlands;NLD;1995;215,521
Netherlands;NLD;1996;223,498
Netherlands;NLD;1997;214,119
Netherlands;NLD;1998;212,559
Netherlands;NLD;1999;206,064
Netherlands;NLD;2000;204,676
Netherlands;NLD;2001;208,511
Netherlands;NLD;2002;206,652
Netherlands;NLD;2003;207,885
Netherlands;NLD;2004;208,512
Netherlands;NLD;2005;203,002
Netherlands;NLD;2006;197,532
Netherlands;NLD;2007;197,104
Netherlands;NLD;2008;197,452
Netherlands;NLD;2009;191,116
Netherlands;NLD;2010;200,330
Netherlands;NLD;2011;188,498
Netherlands;NLD;2012;186,961
Netherlands;NLD;2013;186,528
Netherlands;NLD;2014;180,174
New Zealand;NZL;1990;64,582
New Zealand;NZL;1991;63,997
New Zealand;NZL;1992;65,143
New Zealand;NZL;1993;64,465
New Zealand;NZL;1994;66,043
New Zealand;NZL;1995;67,154
New Zealand;NZL;1996;67,379
New Zealand;NZL;1997;69,834
New Zealand;NZL;1998;68,586
New Zealand;NZL;1999;70,348
New Zealand;NZL;2000;71,023
New Zealand;NZL;2001;73,654
New Zealand;NZL;2002;74,567
New Zealand;NZL;2003;77,193
New Zealand;NZL;2004;76,245
New Zealand;NZL;2005;77,602
New Zealand;NZL;2006;77,784
New Zealand;NZL;2007;76,535
New Zealand;NZL;2008;76,559
New Zealand;NZL;2009;73,834
New Zealand;NZL;2010;73,675
New Zealand;NZL;2011;73,116
New Zealand;NZL;2012;75,232
New Zealand;NZL;2013;75,074
New Zealand;NZL;2014;75,743
Nicaragua;NIC;1990;9,372
Nicaragua;NIC;1991;7,696
Nicaragua;NIC;1992;8,567
Nicaragua;NIC;1993;9,175
Nicaragua;NIC;1994;9,504
Nicaragua;NIC;1995;8,969
Nicaragua;NIC;1996;9,056
Nicaragua;NIC;1997;9,742
Nicaragua;NIC;1998;10,182
Nicaragua;NIC;1999;11,185
Nicaragua;NIC;2000;11,698
Nicaragua;NIC;2001;11,910
Nicaragua;NIC;2002;12,363
Nicaragua;NIC;2003;13,045
Nicaragua;NIC;2004;12,796
Nicaragua;NIC;2005;13,050
Nicaragua;NIC;2006;13,463
Nicaragua;NIC;2007;13,610
Nicaragua;NIC;2008;13,445
Nicaragua;NIC;2009;13,650
Nicaragua;NIC;2010;13,874
Nicaragua;NIC;2011;14,340
Nicaragua;NIC;2012;14,378
Nicaragua;NIC;2013;14,062
Nicaragua;NIC;2014;14,516
Niger;NER;1990;10,791
Niger;NER;1991;11,221
Niger;NER;1992;11,693
Niger;NER;1993;12,248
Niger;NER;1994;12,747
Niger;NER;1995;13,293
Niger;NER;1996;13,942
Niger;NER;1997;14,401
Niger;NER;1998;15,168
Niger;NER;1999;15,782
Niger;NER;2000;16,191
Niger;NER;2001;16,944
Niger;NER;2002;17,532
Niger;NER;2003;18,273
Niger;NER;2004;18,913
Niger;NER;2005;19,670
Niger;NER;2006;20,318
Niger;NER;2007;21,318
Niger;NER;2008;22,229
Niger;NER;2009;23,328
Niger;NER;2010;24,426
Niger;NER;2011;24,078
Niger;NER;2012;25,707
Niger;NER;2013;26,589
Niger;NER;2014;27,976
Nigeria;NGA;1990;200,786
Nigeria;NGA;1991;210,307
Nigeria;NGA;1992;222,002
Nigeria;NGA;1993;221,358
Nigeria;NGA;1994;218,800
Nigeria;NGA;1995;220,876
Nigeria;NGA;1996;230,550
Nigeria;NGA;1997;231,915
Nigeria;NGA;1998;231,025
Nigeria;NGA;1999;232,767
Nigeria;NGA;2000;237,847
Nigeria;NGA;2001;251,877
Nigeria;NGA;2002;256,492
Nigeria;NGA;2003;263,578
Nigeria;NGA;2004;267,431
Nigeria;NGA;2005;284,651
Nigeria;NGA;2006;278,697
Nigeria;NGA;2007;277,376
Nigeria;NGA;2008;280,818
Nigeria;NGA;2009;262,300
Nigeria;NGA;2010;283,058
Nigeria;NGA;2011;297,001
Nigeria;NGA;2012;301,245
Nigeria;NGA;2013;305,060
Nigeria;NGA;2014;304,087
Norway;NOR;1990;45,395
Norway;NOR;1991;42,859
Norway;NOR;1992;45,440
Norway;NOR;1993;46,207
Norway;NOR;1994;47,324
Norway;NOR;1995;46,245
Norway;NOR;1996;47,258
Norway;NOR;1997;48,951
Norway;NOR;1998;50,654
Norway;NOR;1999;52,547
